Video_Code,Set,Species,Number,Mom,Neighbour,Seed_Type,Seed_Number,Seed_Mass_mg,Plant_ID,Velocity_Vals_m_sec,Data_Index
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,40
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,41
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,42
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,43
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,44
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,45
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,46
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,47
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,48
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,49
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,50
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,51
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,52
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,53
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,54
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,55
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,56
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,57
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,58
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,59
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,60
Fcal1m2n1r2,F,cal,1,2,1,r,2,0.097,Fcal1m2n1,NA,61
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,1.458848012,1
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,1.431640947,2
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,1.484594006,3
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,1.419597042,4
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,1.443956503,5
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,1.400175979,6
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,1.372702537,7
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,1.383138076,8
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,1.399597727,9
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,1.417472571,10
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,1.425436941,11
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,1.377103669,12
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,1.417590445,13
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,1.538079501,14
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,1.434676006,15
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,1.543689243,16
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,17
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,18
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,19
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,20
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,21
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,22
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,23
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,24
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,25
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,26
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,27
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,28
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,29
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,30
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,31
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,32
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,33
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,34
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,35
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,36
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,37
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,38
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,39
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,40
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,41
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,42
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,43
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,44
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,45
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,46
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,47
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,48
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,49
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,50
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,51
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,52
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,53
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,54
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,55
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,56
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,57
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,58
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,59
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,60
Fcal1m2n1r3,F,cal,1,2,1,r,3,0.086,Fcal1m2n1,NA,61
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,1.079260302,1
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.980723342,2
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,1.011597796,3
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.9996416,4
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.954458169,5
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,1.007192462,6
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.966590507,7
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.953251413,8
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.938167893,9
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.973762276,10
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.939146667,11
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.96978496,12
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.916730667,13
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.964791538,14
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.895028907,15
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.997051307,16
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.897836302,17
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.9515712,18
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.962900338,19
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.961854009,20
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.9891552,21
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.968120889,22
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.956870898,23
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,1.026996338,24
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,1.010521813,25
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,0.992456747,26
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,1.023657316,27
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,1.049379982,28
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,29
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,30
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,31
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,32
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,33
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,34
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,35
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,36
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,37
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,38
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,39
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,40
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,41
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,42
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,43
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,44
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,45
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,46
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,47
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,48
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,49
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,50
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,51
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,52
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,53
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,54
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,55
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,56
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,57
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,58
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,59
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,60
Ffre1m1n4d1,F,fre,1,1,4,d,1,0.034,Ffre1m1n4,NA,61
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.182840137,1
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.133380806,2
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.184018542,3
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.125490807,4
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.132102346,5
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.099301322,6
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.131239829,7
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.099414037,8
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.07754932,9
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.089982166,10
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.105403941,11
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.04914283,12
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.072035938,13
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.092728171,14
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.056970074,15
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.081812897,16
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.062106649,17
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.082431265,18
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.078447775,19
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.069794973,20
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.090277091,21
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.087714044,22
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.119994168,23
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,1.098265921,24
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,25
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,26
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,27
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,28
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,29
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,30
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,31
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,32
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,33
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,34
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,35
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,36
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,37
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,38
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,39
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,40
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,41
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,42
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,43
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,44
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,45
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,46
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,47
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,48
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,49
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,50
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,51
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,52
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,53
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,54
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,55
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,56
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,57
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,58
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,59
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,60
Ffre1m1n4d2,F,fre,1,1,4,d,2,0.031,Ffre1m1n4,NA,61
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.851929375,1
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.804366,2
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.858717625,3
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.806008875,4
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.830269313,5
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.81152675,6
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.819903188,7
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.798534188,8
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.82167875,9
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.829829188,10
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.756881438,11
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.7656215,12
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.7873995,13
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.804214625,14
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.770805688,15
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.773424938,16
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.788162063,17
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.756501125,18
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.7950545,19
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.801518125,20
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.736079625,21
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.757049,22
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.771743,23
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.776600188,24
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.774380688,25
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.782075938,26
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.821226125,27
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.78153525,28
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.809884813,29
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.721997375,30
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.808045125,31
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,0.838198563,32
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,33
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,34
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,35
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,36
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,37
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,38
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,39
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,40
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,41
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,42
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,43
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,44
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,45
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,46
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,47
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,48
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,49
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,50
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,51
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,52
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,53
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,54
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,55
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,56
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,57
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,58
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,59
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,60
Ffre1m1n4d3,F,fre,1,1,4,d,3,0.034,Ffre1m1n4,NA,61
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,1.00644723,1
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,1.009350416,2
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,1.030994806,3
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,1.019658241,4
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.968791274,5
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.999233726,6
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.943627008,7
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.938089058,8
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.979754294,9
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.967457687,10
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.90006572,11
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.934234626,12
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.961007618,13
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.919095914,14
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.926471537,15
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.938509211,16
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.931226662,17
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.967961496,18
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.942892798,19
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.932707064,20
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.977020152,21
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.949429363,22
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.951490443,23
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.949332895,24
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,1.01924072,25
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,1.001673269,26
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.979233934,27
Ffre1m1n4r1,F,fre,1,1,4,r,1,0.045,Ffre1m1n4,0.997483726,28
