Full_ID,SppID,Hub,Transect,Mom,Pin,Distance,ptcentdist,max_surveg_length_mm,surveg_mass_g,mat_mass_mg,non_na_count,n_inflor,mean_speed_1m,mean_speed_10cm,mean_prop_speed_pcnt,mean_surveg_length_cm,veg_density_g_msqr,main_stem_length_cm,tot_mat_length_cm,mean_inflor_height_cm,var_inflor_height_cm,rel_inflor_height_svheight
IcalT1M2,cal,I,1,2,1,2.35,3.51,331.36,2.304,3.8,1,1,7.008,2.2880000000000003,33.05,22.16,2.02,10.4,10.4,10.4,NA,46.93
IcalT1M2,cal,I,1,2,2,5.65,2.46,331.36,2.304,3.8,1,1,7.008,2.2880000000000003,33.05,22.16,2.02,10.4,10.4,10.4,NA,46.93
IcalT1M2,cal,I,1,2,3,6.5,3.22,331.36,2.304,3.8,1,1,7.008,2.2880000000000003,33.05,22.16,2.02,10.4,10.4,10.4,NA,46.93
IcalT1M2,cal,I,1,2,4,5.45,1.68,331.36,2.304,3.8,1,1,7.008,2.2880000000000003,33.05,22.16,2.02,10.4,10.4,10.4,NA,46.93
IcalT1M2,cal,I,1,2,5,5.15,2.34,331.36,2.304,3.8,1,1,7.008,2.2880000000000003,33.05,22.16,2.02,10.4,10.4,10.4,NA,46.93
IcalT1M2,cal,I,1,2,6,5.15,2.34,331.36,2.304,3.8,1,1,7.008,2.2880000000000003,33.05,22.16,2.02,10.4,10.4,10.4,NA,46.93
IcalT1M2,cal,I,1,2,7,5.85,4.29,331.36,2.304,3.8,1,1,7.008,2.2880000000000003,33.05,22.16,2.02,10.4,10.4,10.4,NA,46.93
IcalT1M2,cal,I,1,2,8,2.75,5.39,331.36,2.304,3.8,1,1,7.008,2.2880000000000003,33.05,22.16,2.02,10.4,10.4,10.4,NA,46.93
IcalT2M2,cal,I,2,2,1,4.1,7.12,257.075,2.368,5.92,1,1,3.91,1.136,29.9,18.16,2.533,12.12,12.12,12.12,NA,66.74
IcalT2M2,cal,I,2,2,2,9.4,7.15,257.075,2.368,5.92,1,1,3.91,1.136,29.9,18.16,2.533,12.12,12.12,12.12,NA,66.74
IcalT2M2,cal,I,2,2,3,12.7,5.34,257.075,2.368,5.92,1,1,3.91,1.136,29.9,18.16,2.533,12.12,12.12,12.12,NA,66.74
IcalT2M2,cal,I,2,2,4,6.5,2.93,257.075,2.368,5.92,1,1,3.91,1.136,29.9,18.16,2.533,12.12,12.12,12.12,NA,66.74
IcalT2M2,cal,I,2,2,5,6.7,2.73,257.075,2.368,5.92,1,1,3.91,1.136,29.9,18.16,2.533,12.12,12.12,12.12,NA,66.74
IcalT2M2,cal,I,2,2,6,6.1,3.33,257.075,2.368,5.92,1,1,3.91,1.136,29.9,18.16,2.533,12.12,12.12,12.12,NA,66.74
IcalT2M2,cal,I,2,2,7,14.3,4.87,257.075,2.368,5.92,1,1,3.91,1.136,29.9,18.16,2.533,12.12,12.12,12.12,NA,66.74
IcalT2M2,cal,I,2,2,8,14.25,4.82,257.075,2.368,5.92,1,1,3.91,1.136,29.9,18.16,2.533,12.12,12.12,12.12,NA,66.74
IcalT2M2,cal,I,2,2,9,12.1,4.94,257.075,2.368,5.92,1,1,3.91,1.136,29.9,18.16,2.533,12.12,12.12,12.12,NA,66.74
IcalT2M2,cal,I,2,2,10,12.75,5.4,257.075,2.368,5.92,1,1,3.91,1.136,29.9,18.16,2.533,12.12,12.12,12.12,NA,66.74
IcalT2M2,cal,I,2,2,11,12.5,5.22,257.075,2.368,5.92,1,1,3.91,1.136,29.9,18.16,2.533,12.12,12.12,12.12,NA,66.74
IcalT2M3,cal,I,2,3,1,5.35,7.85,429.587,4.15,6.12,1,1,6.938,2.818,41.38,22.34,3.609,14.12,14.12,14.12,NA,63.21
IcalT2M3,cal,I,2,3,2,7.45,11.91,429.587,4.15,6.12,1,1,6.938,2.818,41.38,22.34,3.609,14.12,14.12,14.12,NA,63.21
IcalT2M3,cal,I,2,3,3,11.5,15.85,429.587,4.15,6.12,1,1,6.938,2.818,41.38,22.34,3.609,14.12,14.12,14.12,NA,63.21
IcalT2M3,cal,I,2,3,4,12.8,7.99,429.587,4.15,6.12,1,1,6.938,2.818,41.38,22.34,3.609,14.12,14.12,14.12,NA,63.21
IcalT2M3,cal,I,2,3,5,10.4,5.64,429.587,4.15,6.12,1,1,6.938,2.818,41.38,22.34,3.609,14.12,14.12,14.12,NA,63.21
IcalT2M3,cal,I,2,3,6,10.8,6.03,429.587,4.15,6.12,1,1,6.938,2.818,41.38,22.34,3.609,14.12,14.12,14.12,NA,63.21
IcalT2M3,cal,I,2,3,7,10.6,5.83,429.587,4.15,6.12,1,1,6.938,2.818,41.38,22.34,3.609,14.12,14.12,14.12,NA,63.21
IcalT2M3,cal,I,2,3,8,11,6.22,429.587,4.15,6.12,1,1,6.938,2.818,41.38,22.34,3.609,14.12,14.12,14.12,NA,63.21
IcalT2M3,cal,I,2,3,9,11.5,6.71,429.587,4.15,6.12,1,1,6.938,2.818,41.38,22.34,3.609,14.12,14.12,14.12,NA,63.21
IcalT2M3,cal,I,2,3,10,12.2,7.4,429.587,4.15,6.12,1,1,6.938,2.818,41.38,22.34,3.609,14.12,14.12,14.12,NA,63.21
IcalT2M3,cal,I,2,3,11,12,7.2,429.587,4.15,6.12,1,1,6.938,2.818,41.38,22.34,3.609,14.12,14.12,14.12,NA,63.21
IcalT2M3,cal,I,2,3,12,13.6,8.77,429.587,4.15,6.12,1,1,6.938,2.818,41.38,22.34,3.609,14.12,14.12,14.12,NA,63.21
IcalT2M3,cal,I,2,3,13,11.35,6.56,429.587,4.15,6.12,1,1,6.938,2.818,41.38,22.34,3.609,14.12,14.12,14.12,NA,63.21
IcalT2M3,cal,I,2,3,14,12.45,16.78,429.587,4.15,6.12,1,1,6.938,2.818,41.38,22.34,3.609,14.12,14.12,14.12,NA,63.21
IcalT2M3,cal,I,2,3,15,11.9,16.24,429.587,4.15,6.12,1,1,6.938,2.818,41.38,22.34,3.609,14.12,14.12,14.12,NA,63.21
IfreT1M1,fre,I,1,1,1,4.35,6.93,268.035,2.133,6.62,1,1,4.4,1.048,23.99,15.32,2.705,12.66,12.66,12.66,NA,82.64
IfreT1M1,fre,I,1,1,2,1.9,4.24,268.035,2.133,6.62,1,1,4.4,1.048,23.99,15.32,2.705,12.66,12.66,12.66,NA,82.64
IfreT1M1,fre,I,1,1,3,3.95,3.56,268.035,2.133,6.62,1,1,4.4,1.048,23.99,15.32,2.705,12.66,12.66,12.66,NA,82.64
IfreT1M1,fre,I,1,1,4,5.5,4.64,268.035,2.133,6.62,1,1,4.4,1.048,23.99,15.32,2.705,12.66,12.66,12.66,NA,82.64
IfreT1M1,fre,I,1,1,5,6.8,5.71,268.035,2.133,6.62,1,1,4.4,1.048,23.99,15.32,2.705,12.66,12.66,12.66,NA,82.64
IfreT1M1,fre,I,1,1,6,5.1,5.52,268.035,2.133,6.62,1,1,4.4,1.048,23.99,15.32,2.705,12.66,12.66,12.66,NA,82.64
IfreT1M1,fre,I,1,1,7,1.4,2.9,268.035,2.133,6.62,1,1,4.4,1.048,23.99,15.32,2.705,12.66,12.66,12.66,NA,82.64
IfreT1M1,fre,I,1,1,8,2.55,2.9,268.035,2.133,6.62,1,1,4.4,1.048,23.99,15.32,2.705,12.66,12.66,12.66,NA,82.64
IfreT1M1,fre,I,1,1,9,5.55,4.57,268.035,2.133,6.62,1,1,4.4,1.048,23.99,15.32,2.705,12.66,12.66,12.66,NA,82.64
IfreT1M1,fre,I,1,1,10,6.55,4.1,268.035,2.133,6.62,1,1,4.4,1.048,23.99,15.32,2.705,12.66,12.66,12.66,NA,82.64
IfreT1M1,fre,I,1,1,11,13.5,10.76,268.035,2.133,6.62,1,1,4.4,1.048,23.99,15.32,2.705,12.66,12.66,12.66,NA,82.64
IfreT1M1,fre,I,1,1,12,4.6,2.53,268.035,2.133,6.62,1,1,4.4,1.048,23.99,15.32,2.705,12.66,12.66,12.66,NA,82.64
IfreT1M1,fre,I,1,1,13,4.45,1.3,268.035,2.133,6.62,1,1,4.4,1.048,23.99,15.32,2.705,12.66,12.66,12.66,NA,82.64
IfreT1M1,fre,I,1,1,14,7.55,5.1,268.035,2.133,6.62,1,1,4.4,1.048,23.99,15.32,2.705,12.66,12.66,12.66,NA,82.64
IfreT1M1,fre,I,1,1,15,9.9,7.32,268.035,2.133,6.62,1,1,4.4,1.048,23.99,15.32,2.705,12.66,12.66,12.66,NA,82.64
IfreT1M2,fre,I,1,2,1,0.6,4.59,292.01,4.28,2.7,1,1,6.422,2.47,38.36,19.5,4.263,13.82,13.82,13.82,NA,70.87
IfreT1M2,fre,I,1,2,2,4.8,2.74,292.01,4.28,2.7,1,1,6.422,2.47,38.36,19.5,4.263,13.82,13.82,13.82,NA,70.87
IfreT1M2,fre,I,1,2,3,4.9,2.8,292.01,4.28,2.7,1,1,6.422,2.47,38.36,19.5,4.263,13.82,13.82,13.82,NA,70.87
IfreT1M2,fre,I,1,2,4,5.25,3,292.01,4.28,2.7,1,1,6.422,2.47,38.36,19.5,4.263,13.82,13.82,13.82,NA,70.87
IfreT1M2,fre,I,1,2,5,4.6,2.64,292.01,4.28,2.7,1,1,6.422,2.47,38.36,19.5,4.263,13.82,13.82,13.82,NA,70.87
IfreT1M2,fre,I,1,2,6,6.8,3.99,292.01,4.28,2.7,1,1,6.422,2.47,38.36,19.5,4.263,13.82,13.82,13.82,NA,70.87
IfreT1M2,fre,I,1,2,7,6.95,4.12,292.01,4.28,2.7,1,1,6.422,2.47,38.36,19.5,4.263,13.82,13.82,13.82,NA,70.87
IfreT1M2,fre,I,1,2,8,6.5,3.75,292.01,4.28,2.7,1,1,6.422,2.47,38.36,19.5,4.263,13.82,13.82,13.82,NA,70.87
IfreT2M3,fre,I,2,3,1,2.45,5.12,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IfreT2M3,fre,I,2,3,2,5.25,3.44,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IfreT2M3,fre,I,2,3,3,5,3.22,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IfreT2M3,fre,I,2,3,4,3.3,5.96,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IfreT2M3,fre,I,2,3,5,4.2,6.86,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IfreT2M3,fre,I,2,3,6,4.95,2.33,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IfreT2M3,fre,I,2,3,7,4.05,1.46,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IfreT2M3,fre,I,2,3,8,7.75,5.77,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IfreT2M3,fre,I,2,3,9,10.35,9.21,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IfreT2M3,fre,I,2,3,10,7.65,10.3,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IfreT2M3,fre,I,2,3,11,8.75,11.4,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IfreT2M3,fre,I,2,3,12,9.8,12.45,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IfreT2M3,fre,I,2,3,13,9.25,6.6,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IfreT2M3,fre,I,2,3,14,9.9,7.25,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IfreT2M3,fre,I,2,3,15,8.25,5.6,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IfreT2M3,fre,I,2,3,16,8.9,6.25,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IfreT2M3,fre,I,2,3,17,9.45,6.8,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IfreT2M3,fre,I,2,3,18,9.95,7.3,345.874,3.058,4.77,1,1,5.244,1.29,24.64,18.61,3.193,14.61,14.61,14.61,NA,78.51
IglaT1M1,gla,I,1,1,1,20.5,2.9,343.164,2.134,46.06,3,2,4.3425,1.4425,33.47,17.25,2.403,36.05,66.8,32.03,19.59,185.68
IglaT1M1,gla,I,1,1,2,22.65,1.1,343.164,2.134,46.06,3,2,4.3425,1.4425,33.47,17.25,2.403,36.05,66.8,32.03,19.59,185.68
IglaT1M1,gla,I,1,1,3,21.8,1.71,343.164,2.134,46.06,3,2,4.3425,1.4425,33.47,17.25,2.403,36.05,66.8,32.03,19.59,185.68
IglaT1M1,gla,I,1,1,4,23.65,1.01,343.164,2.134,46.06,3,2,4.3425,1.4425,33.47,17.25,2.403,36.05,66.8,32.03,19.59,185.68
IglaT1M1,gla,I,1,1,5,23.35,0.93,343.164,2.134,46.06,3,2,4.3425,1.4425,33.47,17.25,2.403,36.05,66.8,32.03,19.59,185.68
IglaT1M1,gla,I,1,1,6,19.3,8.38,343.164,2.134,46.06,3,2,4.3425,1.4425,33.47,17.25,2.403,36.05,66.8,32.03,19.59,185.68
IglaT1M1,gla,I,1,1,7,19.5,8.32,343.164,2.134,46.06,3,2,4.3425,1.4425,33.47,17.25,2.403,36.05,66.8,32.03,19.59,185.68
IglaT1M1,gla,I,1,1,8,21,2.43,343.164,2.134,46.06,3,2,4.3425,1.4425,33.47,17.25,2.403,36.05,66.8,32.03,19.59,185.68
IglaT1M1,gla,I,1,1,9,24.25,1.36,343.164,2.134,46.06,3,2,4.3425,1.4425,33.47,17.25,2.403,36.05,66.8,32.03,19.59,185.68
IglaT1M1,gla,I,1,1,10,24.8,1.81,343.164,2.134,46.06,3,2,4.3425,1.4425,33.47,17.25,2.403,36.05,66.8,32.03,19.59,185.68
IglaT1M1,gla,I,1,1,11,25.1,2.07,343.164,2.134,46.06,3,2,4.3425,1.4425,33.47,17.25,2.403,36.05,66.8,32.03,19.59,185.68
IglaT1M1,gla,I,1,1,12,23.35,0.93,343.164,2.134,46.06,3,2,4.3425,1.4425,33.47,17.25,2.403,36.05,66.8,32.03,19.59,185.68
IglaT1M1,gla,I,1,1,13,22.8,1.02,343.164,2.134,46.06,3,2,4.3425,1.4425,33.47,17.25,2.403,36.05,66.8,32.03,19.59,185.68
IglaT1M1,gla,I,1,1,14,24.4,1.48,343.164,2.134,46.06,3,2,4.3425,1.4425,33.47,17.25,2.403,36.05,66.8,32.03,19.59,185.68
IglaT1M1,gla,I,1,1,15,25.5,2.44,343.164,2.134,46.06,3,2,4.3425,1.4425,33.47,17.25,2.403,36.05,66.8,32.03,19.59,185.68
IglaT1M1,gla,I,1,1,16,32.9,9.7,343.164,2.134,46.06,3,2,4.3425,1.4425,33.47,17.25,2.403,36.05,66.8,32.03,19.59,185.68
IglaT1M2,gla,I,1,2,1,4.1,2.49,341.414,2.732,18.82,2,2,4.99,2.01,42.47,17.18,3.089,29.25,37.53,28.13,0.77,163.74
IglaT1M2,gla,I,1,2,2,4.85,2.4,341.414,2.732,18.82,2,2,4.99,2.01,42.47,17.18,3.089,29.25,37.53,28.13,0.77,163.74
IglaT1M2,gla,I,1,2,3,5.3,1.35,341.414,2.732,18.82,2,2,4.99,2.01,42.47,17.18,3.089,29.25,37.53,28.13,0.77,163.74
IglaT1M2,gla,I,1,2,4,6.7,0.6,341.414,2.732,18.82,2,2,4.99,2.01,42.47,17.18,3.089,29.25,37.53,28.13,0.77,163.74
IglaT1M2,gla,I,1,2,5,6.2,3.03,341.414,2.732,18.82,2,2,4.99,2.01,42.47,17.18,3.089,29.25,37.53,28.13,0.77,163.74
IglaT1M2,gla,I,1,2,6,7.6,1.22,341.414,2.732,18.82,2,2,4.99,2.01,42.47,17.18,3.089,29.25,37.53,28.13,0.77,163.74
IglaT1M2,gla,I,1,2,7,8.1,1.68,341.414,2.732,18.82,2,2,4.99,2.01,42.47,17.18,3.089,29.25,37.53,28.13,0.77,163.74
IglaT1M2,gla,I,1,2,8,7.8,2.49,341.414,2.732,18.82,2,2,4.99,2.01,42.47,17.18,3.089,29.25,37.53,28.13,0.77,163.74
IglaT1M2,gla,I,1,2,9,8.05,1.63,341.414,2.732,18.82,2,2,4.99,2.01,42.47,17.18,3.089,29.25,37.53,28.13,0.77,163.74
IglaT1M2,gla,I,1,2,10,8.55,3.02,341.414,2.732,18.82,2,2,4.99,2.01,42.47,17.18,3.089,29.25,37.53,28.13,0.77,163.74
IglaT2M2,gla,I,2,2,1,5.9,0.87,350.312,3.445,9.84,2,2,4.47,1.06,24.49,26.55,2.52,18.03,22.31,17.7,0.31,66.67
IglaT2M2,gla,I,2,2,2,6.6,0.17,350.312,3.445,9.84,2,2,4.47,1.06,24.49,26.55,2.52,18.03,22.31,17.7,0.31,66.67
IglaT2M2,gla,I,2,2,3,7.8,1.03,350.312,3.445,9.84,2,2,4.47,1.06,24.49,26.55,2.52,18.03,22.31,17.7,0.31,66.67
JcalT1M1,cal,J,1,1,1,3.7,12.33,284.448,2.07,8.81,2,2,3.03,1.206,39.91,17.35,2.318,12.41,20.42,12.67,0.01,73.03
JcalT1M1,cal,J,1,1,2,6.2,2.72,284.448,2.07,8.81,2,2,3.03,1.206,39.91,17.35,2.318,12.41,20.42,12.67,0.01,73.03
JcalT1M1,cal,J,1,1,3,23.85,14.98,284.448,2.07,8.81,2,2,3.03,1.206,39.91,17.35,2.318,12.41,20.42,12.67,0.01,73.03
JcalT1M2,cal,J,1,2,1,1.9,1.42,420.437,4.43,16.84,2,2,2.928,0.84,28.96,22.64,3.801,15.82,20.71,13.42,7.13,59.28
JcalT1M2,cal,J,1,2,2,3.5,2.48,420.437,4.43,16.84,2,2,2.928,0.84,28.96,22.64,3.801,15.82,20.71,13.42,7.13,59.28
JcalT1M2,cal,J,1,2,3,5.4,4.31,420.437,4.43,16.84,2,2,2.928,0.84,28.96,22.64,3.801,15.82,20.71,13.42,7.13,59.28
JcalT1M2,cal,J,1,2,4,3.9,2.28,420.437,4.43,16.84,2,2,2.928,0.84,28.96,22.64,3.801,15.82,20.71,13.42,7.13,59.28
JcalT1M2,cal,J,1,2,5,2.9,1.39,420.437,4.43,16.84,2,2,2.928,0.84,28.96,22.64,3.801,15.82,20.71,13.42,7.13,59.28
JcalT1M2,cal,J,1,2,6,4.95,3.29,420.437,4.43,16.84,2,2,2.928,0.84,28.96,22.64,3.801,15.82,20.71,13.42,7.13,59.28
JcalT1M2,cal,J,1,2,7,6.6,8.44,420.437,4.43,16.84,2,2,2.928,0.84,28.96,22.64,3.801,15.82,20.71,13.42,7.13,59.28
JcalT1M2,cal,J,1,2,8,8.1,7.51,420.437,4.43,16.84,2,2,2.928,0.84,28.96,22.64,3.801,15.82,20.71,13.42,7.13,59.28
JcalT2M1,cal,J,2,1,1,5.9,1.91,276.447,1.588,2.65,1,1,6.036,2.052,33.79,13.56,2.275,11.12,11.12,11.12,NA,82.01
JcalT2M1,cal,J,2,1,2,6,1.86,276.447,1.588,2.65,1,1,6.036,2.052,33.79,13.56,2.275,11.12,11.12,11.12,NA,82.01
JcalT2M1,cal,J,2,1,3,6.3,1.73,276.447,1.588,2.65,1,1,6.036,2.052,33.79,13.56,2.275,11.12,11.12,11.12,NA,82.01
JcalT2M1,cal,J,2,1,4,8.25,1.68,276.447,1.588,2.65,1,1,6.036,2.052,33.79,13.56,2.275,11.12,11.12,11.12,NA,82.01
JcalT2M1,cal,J,2,1,5,8.6,1.95,276.447,1.588,2.65,1,1,6.036,2.052,33.79,13.56,2.275,11.12,11.12,11.12,NA,82.01
JcalT2M1,cal,J,2,1,6,8.5,1.87,276.447,1.588,2.65,1,1,6.036,2.052,33.79,13.56,2.275,11.12,11.12,11.12,NA,82.01
JglaT1M1,gla,J,1,1,1,13.8,1.03,475.502,1.16,15.38,2,2,1.374,0.64,46.32,23.94,0.942,21.59,27.69,20.6,0.58,86.05
JglaT1M1,gla,J,1,1,2,14.8,0.03,475.502,1.16,15.38,2,2,1.374,0.64,46.32,23.94,0.942,21.59,27.69,20.6,0.58,86.05
JglaT1M1,gla,J,1,1,3,15.9,1.07,475.502,1.16,15.38,2,2,1.374,0.64,46.32,23.94,0.942,21.59,27.69,20.6,0.58,86.05
